strategy_types,lookback_period,rsi_window,ma_window,rebalance_period,num_stocks,portfolio_type,combine_method,Total Return,Annual Return,Volatility,Sharpe Ratio,Max Drawdown,strategy_name
"['momentum', 'rsi']",126,10,50,10,10,short,and,-0.2846443824224554,-0.056858926211943994,0.09261906325994136,-0.6139008991309463,-0.3897303484167458,"momentum, rsi (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,14,50,10,10,short,or,-0.3640498201731712,-0.07238731333803361,0.11785382956776204,-0.6142126531103795,-0.46634941328264645,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,10,20,10,3,short,or,-0.35264600648766287,-0.07022634382012238,0.11432137091762022,-0.6142888530502959,-0.4385772248865637,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,14,50,5,3,short,and,-0.3074638603451565,-0.05916777555088171,0.0963038015401729,-0.6143867075299204,-0.40391555662530665,"rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,21,100,21,5,short,or,-0.28151834269803,-0.055173618115539114,0.08978920541381118,-0.6144794116537803,-0.3590887666914764,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",252,10,20,5,10,short,or,-0.2964872135986708,-0.06512356718434242,0.1059784283299969,-0.6144983296181736,-0.4215431662270126,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi']",21,5,50,5,3,short,and,-0.32322163753996547,-0.06161637707352219,0.1002478016947002,-0.6146406807121004,-0.4255350755429631,"momentum, rsi (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,5,50,10,10,short,and,-0.30069531792103676,-0.060591839272535086,0.09854707100740054,-0.614851752093016,-0.38916201270887096,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",252,21,10,5,3,short,and,-0.33458895001591094,-0.07503858019730225,0.12202386994129248,-0.6149500112838943,-0.44347568172590945,"momentum, rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,5,20,5,10,short,or,-0.37410158141014394,-0.07344176466432839,0.11928906888562832,-0.6156621503579905,-0.49459587664578675,"rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,5,20,10,10,short,or,-0.3640427715387,-0.07103384423655101,0.11531887282044366,-0.6159776149317181,-0.4832123752028178,"rsi, ma_crossover (OR)"
['rsi'],252,14,50,42,3,long,and,-0.502714841996821,-0.10710397108438185,0.17387550777190672,-0.6159807810590721,-0.5928442661315332,rsi
"['rsi', 'ma_crossover']",252,14,50,10,10,short,or,-0.34322001504955624,-0.06741105787823276,0.10940026599498172,-0.6161873306718008,-0.4376131150653684,"rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",21,21,100,10,10,short,and,-0.408357573121625,-0.08615778451217271,0.13976773231737466,-0.6164354467491232,-0.47688236068544854,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi']",126,5,50,10,10,short,and,-0.32031430270711103,-0.06525182727678225,0.1058436531050956,-0.6164925846993545,-0.43272164721265083,"momentum, rsi (AND)"
"['rsi', 'ma_crossover']",252,14,20,10,3,short,and,-0.30021430727714016,-0.05645687665426746,0.09157206389180084,-0.6165294769480727,-0.39591025500614974,"rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,14,20,21,3,short,and,-0.3351103225842702,-0.0660559456354105,0.10714129101441433,-0.6165311712225273,-0.4419770067829314,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,10,10,10,10,short,and,-0.32105911192427083,-0.06543091395136025,0.10612585512288762,-0.6165407466031253,-0.44805667853293796,"momentum, rsi, ma_crossover (AND)"
['momentum'],63,14,50,5,5,short,and,-0.5236772528805707,-0.11678345061925732,0.18938893051704803,-0.6166329272805358,-0.6158731713448947,momentum
"['rsi', 'ma_crossover']",252,14,10,10,3,short,or,-0.3240731789140652,-0.06153914022488294,0.09979497581492082,-0.6166556955634026,-0.41649349212604536,"rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,21,100,10,10,short,or,-0.30433508239056295,-0.06144814946652377,0.09962260309505797,-0.6168093139253863,-0.3943785569666787,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,14,100,5,3,short,or,-0.2908667249640744,-0.057295396303748025,0.09281077971296442,-0.6173355776230445,-0.3987950558682982,"rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",252,21,20,5,10,short,or,-0.2868324763346115,-0.06268029936676855,0.10150345593696751,-0.6175188695613705,-0.381921955006714,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,21,50,5,3,short,or,-0.3492674224206235,-0.06941558326793362,0.11234475398382353,-0.6178800594278638,-0.424417424182313,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",126,14,50,5,5,short,or,-0.48649616250586514,-0.10994795422802806,0.17789209033562764,-0.6180598250354475,-0.5588558380486333,"momentum, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,5,50,10,5,short,or,-0.3673504576123906,-0.07689347446258976,0.12437978777890266,-0.6182151926426784,-0.43740777680920806,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,14,20,10,5,short,or,-0.29784820406130086,-0.05992457231799253,0.09689173995638356,-0.6184693591524723,-0.3749256221263567,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,14,100,10,10,short,or,-0.308646704545004,-0.06246732166806479,0.10098290226231836,-0.6185930515821032,-0.40068440508738923,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",21,10,100,10,5,short,and,-0.3232014466008327,-0.06481764492238884,0.10478115099242746,-0.6186002378144635,-0.4036684207769482,"momentum, rsi, ma_crossover (AND)"
['rsi'],252,21,50,42,3,long,and,-0.5084838885182446,-0.10925630489850136,0.1765826308459066,-0.6187262267818571,-0.6056904685603709,rsi
"['momentum', 'rsi', 'ma_crossover']",126,21,50,5,5,short,or,-0.32355338311283954,-0.06603183540407243,0.10671941834170186,-0.6187424597147538,-0.42203916653010254,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,5,50,10,5,short,or,-0.37375889865763423,-0.07475340939300301,0.12081460073485072,-0.6187448283429149,-0.4748978169846121,"rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,10,10,10,3,short,or,-0.3356505545102383,-0.06618305059550356,0.10695594016997056,-0.6187879840084414,-0.43295619477345504,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",21,21,50,5,10,short,or,-0.39327942530511917,-0.07960465722016863,0.12864322378618187,-0.618801790543431,-0.5028431842860601,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,21,20,21,10,short,and,-0.38399885015383095,-0.07588996359199496,0.12258743642357432,-0.6190680367095176,-0.45238128874470984,"rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,21,50,10,5,short,or,-0.3477534296949255,-0.06848276986587687,0.11058908838228443,-0.6192543122260452,-0.44424371399893514,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,14,100,5,10,short,and,-0.3410787545606023,-0.06910526202752787,0.11157337348103669,-0.6193705529507287,-0.44993682138227986,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,14,100,5,3,short,and,-0.3203731369726869,-0.06414793319110856,0.10355811320216277,-0.6194389913794689,-0.42379534849034883,"momentum, rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,5,50,21,10,short,or,-0.34818659520260087,-0.06858549625601706,0.11071812521724984,-0.6194604191629816,-0.4707026412882128,"rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,14,20,5,3,short,or,-0.32484958091814986,-0.06634483858421403,0.10706067579804189,-0.6196938146492389,-0.3977567185386811,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",21,14,100,10,5,short,and,-0.45328847925650007,-0.09846411189047499,0.15886619487052933,-0.6197927253857876,-0.5554267936514776,"momentum, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,21,20,10,10,short,and,-0.3594660057285398,-0.07187373424301557,0.11595353445321328,-0.6198494472974974,-0.47734826028142086,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi']",21,10,50,5,10,short,and,-0.36041025609271327,-0.07021583966049483,0.11325264272133392,-0.6199929465069157,-0.47536598138489117,"momentum, rsi (AND)"
"['momentum', 'rsi']",126,14,50,5,5,short,and,-0.31176439837545233,-0.06320754828652142,0.10190559959454257,-0.6202558891563249,-0.43794710061865627,"momentum, rsi (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,14,50,5,3,short,or,-0.3445013816975212,-0.06827781243900621,0.11007428629645975,-0.6202884864055865,-0.43576562326954127,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,5,10,5,5,short,and,-0.2973042834692883,-0.059797349884597506,0.09637901051707347,-0.6204395496880978,-0.40097724419692193,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi']",126,10,50,5,3,short,and,-0.2757342410314808,-0.05481646593786926,0.08835066892757332,-0.6204420023441568,-0.3849401248340818,"momentum, rsi (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,21,10,10,5,short,or,-0.29986071908052836,-0.060396005683249654,0.09731255335638717,-0.6206394098206603,-0.3734523489502214,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",252,10,100,5,5,short,or,-0.2734740937704896,-0.059343496135571105,0.0956151147603457,-0.620649740203863,-0.3680682560112807,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",63,14,20,10,5,short,or,-0.5043135256868754,-0.11087073590506158,0.17854385018325303,-0.620972023350379,-0.6002407773599625,"momentum, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,10,50,21,5,short,and,-0.23972018111554516,-0.04676661128056081,0.07530519050068943,-0.6210277269019412,-0.3033071537951316,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,14,50,21,5,short,and,-0.2842803737440649,-0.05446439908884804,0.08769308147927714,-0.6210797724301499,-0.33881688120057696,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,10,100,21,5,short,or,-0.28795694878687417,-0.05663250093477468,0.09117395147400366,-0.6211478171034657,-0.35554127502514077,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,14,100,5,5,short,and,-0.3346025191807209,-0.06754102250895744,0.10864703019026432,-0.6216554874134946,-0.4400200971438405,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,10,10,21,10,short,and,-0.30573454975746517,-0.05927054181900071,0.09533032427310016,-0.621738594418328,-0.4032633128191384,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi']",126,14,50,10,10,short,and,-0.3237296120696562,-0.06607436172232173,0.10626043706180228,-0.6218152639810066,-0.462680416902677,"momentum, rsi (AND)"
"['momentum', 'ma_crossover']",21,14,20,5,10,short,and,-0.46159160812240096,-0.09593592784769767,0.1542643714709081,-0.6218929681102011,-0.5899890540424204,"momentum, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,10,20,5,10,short,or,-0.3800671071024434,-0.07488516434562986,0.12039773649220453,-0.6219814967242221,-0.4972149881450708,"rsi, ma_crossover (OR)"
"['momentum', 'rsi']",21,10,50,42,3,short,and,-0.26618677960039805,-0.04916659629786668,0.07904790059044452,-0.6219848462845836,-0.2932758897253487,"momentum, rsi (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,10,10,42,3,short,and,-0.2975982113619893,-0.055918645522940236,0.08988907181953742,-0.6220850253655228,-0.3491019082932004,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,10,10,5,5,short,and,-0.29972998098116477,-0.06036534623055667,0.09702713782486952,-0.6221490974980004,-0.42612220179597393,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",252,14,20,5,5,short,or,-0.26397368525118226,-0.057000438114297225,0.09161476798159128,-0.6221752166173763,-0.34717800523554154,"momentum, rsi, ma_crossover (OR)"
['ma_crossover'],252,14,20,10,10,short,and,-0.4696718375099994,-0.09809989397224106,0.15766699770123394,-0.6221967526655916,-0.5907010420206145,ma_crossover
"['momentum', 'rsi']",63,21,50,10,3,short,and,-0.3094540974779103,-0.06011633472464395,0.0966181822390031,-0.622205192972219,-0.42410663948804694,"momentum, rsi (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,10,100,21,5,short,and,-0.2681216122483485,-0.052172516774711464,0.083843188140035,-0.6222630356991299,-0.3475698527557395,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,14,100,10,3,short,or,-0.2748201999863792,-0.05366737668416477,0.0861962047613402,-0.6226187896875373,-0.34403248583111523,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",63,14,10,21,5,short,or,-0.5032296508639778,-0.11054549434177552,0.17740716401880596,-0.6231174200499434,-0.6043029185923743,"momentum, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",252,21,10,10,10,short,and,-0.36712864977061765,-0.08387650841812222,0.1345611933455183,-0.6233335654414796,-0.4666812094496896,"momentum, rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,21,20,5,10,short,and,-0.41702673655763167,-0.08414838114745393,0.13497631945721686,-0.623430698702125,-0.490589519262993,"rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",252,5,20,21,10,short,and,-0.23498289093284552,-0.049998562654841816,0.08017665630532438,-0.6236049862748081,-0.2955495257236572,"momentum, rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,5,50,42,10,short,or,-0.36383558732337784,-0.0723354455866162,0.11598439387233107,-0.6236653326501743,-0.5050138674890832,"rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,21,10,5,5,short,and,-0.418969623786961,-0.08690279224929787,0.13925229675890882,-0.6240672094605015,-0.5370258135442995,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,10,100,10,3,short,or,-0.30072166935340716,-0.05955738390734555,0.0954190719347104,-0.6241664554031413,-0.37948486701491946,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,10,100,10,10,short,and,-0.3396003674782857,-0.06874706126568264,0.11007792958364411,-0.6245308348886078,-0.45167193274386264,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi']",21,5,50,21,10,short,and,-0.2831335195631074,-0.05277863861954102,0.08450421038487485,-0.6245681532217204,-0.35959690728892935,"momentum, rsi (AND)"
"['momentum', 'rsi']",126,10,50,10,5,short,and,-0.2664439500155089,-0.052708828331556434,0.08431433057693599,-0.6251467333119624,-0.3468011155494013,"momentum, rsi (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,10,50,42,10,short,and,-0.357001527561968,-0.07068845155741299,0.11303264736189038,-0.6253808364860612,-0.4338485404047304,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi']",21,10,50,42,5,short,and,-0.2805666534765884,-0.052226971995808835,0.08350903638640049,-0.6254050370567327,-0.3124806141115585,"momentum, rsi (AND)"
"['rsi', 'ma_crossover']",252,10,100,10,10,short,and,-0.3356648751510508,-0.06779675181068812,0.10837147269614449,-0.6255959259756383,-0.43790234399462746,"rsi, ma_crossover (AND)"
"['momentum', 'ma_crossover']",252,14,20,10,10,short,or,-0.402561609153383,-0.09392840929788748,0.1500993120498942,-0.6257750819448454,-0.5230164529331707,"momentum, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,5,20,21,3,short,and,-0.23838438817130891,-0.04647413841345249,0.07426238317096695,-0.6258099515397947,-0.29489913954458546,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",252,21,50,5,5,short,and,-0.36743205231375886,-0.08396062597211962,0.13414202095756492,-0.6259084615899748,-0.4751217868598929,"momentum, rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,21,20,5,5,short,and,-0.4262140105726848,-0.0865151530010787,0.13815873859559807,-0.6262010921677248,-0.5005041510837906,"rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,21,100,10,10,short,and,-0.32113454498285565,-0.06544906059687272,0.10450109043963139,-0.6263002646339044,-0.43754015913951927,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'ma_crossover']",63,14,20,5,3,short,or,-0.5022249233004032,-0.11024452997339285,0.17600400286523693,-0.6263751288532061,-0.5950425003811941,"momentum, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,21,100,5,10,short,and,-0.36405936107031134,-0.07476069838499089,0.11932863879498262,-0.6265109460725226,-0.4807362884341865,"rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,14,20,5,3,short,and,-0.3599059155983866,-0.0700527912274227,0.1117952538886313,-0.6266168624404055,-0.437424685393746,"rsi, ma_crossover (AND)"
"['momentum', 'rsi']",63,5,50,10,5,short,or,-0.35191957559336007,-0.07005172503105073,0.11173187299755385,-0.6269627739309835,-0.4400334231143125,"momentum, rsi (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,14,10,42,5,short,and,-0.39748324111733113,-0.08473257980667082,0.13512225246989104,-0.627080871269161,-0.5274052143381365,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,5,50,21,10,short,or,-0.3773128942208641,-0.07562716845570627,0.12059916511369319,-0.6270952902900265,-0.48558574356742523,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi']",21,14,50,10,5,short,and,-0.41762630074713436,-0.08430188151447593,0.13441481126522908,-0.6271770255149214,-0.5106738170076119,"momentum, rsi (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,10,50,5,3,short,and,-0.2682443879208042,-0.05311555614821728,0.08457751449121703,-0.6280103697506159,-0.34477542874813427,"momentum, rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,5,50,42,3,short,and,-0.25251797783788676,-0.04716714107544173,0.07506271816180224,-0.6283697450679857,-0.32686036769841886,"rsi, ma_crossover (AND)"
"['momentum', 'rsi']",126,14,50,10,5,short,and,-0.2909117674691768,-0.05830820483560073,0.0927835770736576,-0.6284323872242165,-0.41953590003421537,"momentum, rsi (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,10,10,5,10,short,and,-0.3307151954281955,-0.06776748535825994,0.1077601843503935,-0.6288731386901388,-0.4562604806225634,"momentum, rsi, ma_crossover (AND)"
['rsi'],252,14,50,42,3,short,and,-0.31857221721359474,-0.060304817245620757,0.09587047791717221,-0.6290238513019766,-0.422549825805541,rsi
"['momentum', 'rsi']",126,10,50,10,3,short,and,-0.2480511643729162,-0.04860031708435808,0.07725935244425144,-0.6290541603934221,-0.3243195752711685,"momentum, rsi (AND)"
['rsi'],252,5,50,42,10,long_short,and,-0.1772512609137068,-0.03096677079818233,0.04921057261104856,-0.6292706862595985,-0.2179803797658919,rsi
"['momentum', 'rsi']",21,21,50,5,5,short,and,-0.4448137424158295,-0.09140549447312074,0.14519813943096405,-0.6295224913441844,-0.5073948572993991,"momentum, rsi (AND)"
['ma_crossover'],252,14,10,5,5,short,and,-0.5369939005927264,-0.11710299034301974,0.18601766091434374,-0.6295261953484224,-0.6597766368526368,ma_crossover
"['momentum', 'ma_crossover']",126,14,20,10,5,short,or,-0.4550842796122464,-0.10066471780845754,0.15987846380718432,-0.6296327561031647,-0.5347916260631673,"momentum, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,5,50,42,10,short,and,-0.2976905726028555,-0.056976495527188975,0.09046210325039586,-0.6298382801191353,-0.377314569317336,"rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,5,50,5,5,short,and,-0.357513372223214,-0.07081129798910157,0.11240934188855,-0.6299413981029134,-0.4626335982065788,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",252,14,50,42,10,short,and,-0.29855405405221536,-0.06565013004234688,0.10419911028367504,-0.6300450153904273,-0.3619292979891652,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,14,20,42,3,short,and,-0.2931711167406458,-0.05495190471021827,0.08711108989196596,-0.6308255903854366,-0.34949509497051146,"momentum, rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,10,50,42,5,short,and,-0.29174431050792515,-0.05565569046821739,0.08822583824856814,-0.6308320960511888,-0.3601195209838941,"rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,21,10,10,3,short,and,-0.3987417285697368,-0.07952934605234263,0.12605412308359626,-0.6309142779851838,-0.4691977851904052,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,21,20,5,5,short,and,-0.39963503861200833,-0.0797522570817194,0.12638600573685194,-0.6310212639188189,-0.4677356543009852,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,10,100,10,3,short,and,-0.2923663384099382,-0.05763791341663427,0.09130957836895898,-0.6312362234741026,-0.3737099162415568,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",126,14,100,5,5,short,or,-0.3212571542059517,-0.06547855978456185,0.10371907759270706,-0.631306807814939,-0.4024753483630692,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,14,50,5,10,short,and,-0.34674183046673135,-0.0682430877404544,0.10807337084667873,-0.6314514593726269,-0.4465479017834758,"rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,5,50,5,3,short,and,-0.35189088311170025,-0.06946631139634896,0.11000521790057294,-0.6314819671475526,-0.457615715615049,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi']",63,21,50,10,10,short,or,-0.32499537053165695,-0.06369184738177469,0.10081085600943346,-0.6317955218614022,-0.4126668059962437,"momentum, rsi (OR)"
"['momentum', 'rsi', 'ma_crossover']",252,10,100,10,10,short,or,-0.27644579175934414,-0.06008148290149973,0.09507784447954211,-0.6319188579672466,-0.37015311823885744,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,10,50,42,3,short,and,-0.2729775746692016,-0.05154694119642944,0.0815434336602632,-0.6321409202755794,-0.33364988372671256,"rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,5,100,21,10,short,and,-0.3156738360599043,-0.0630402791697744,0.09971735659290254,-0.6321896340186512,-0.3873154615139345,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,10,100,10,3,short,and,-0.30635982486339575,-0.06086340070588825,0.09625638674050237,-0.6323050632470749,-0.3706483173617219,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,10,50,10,3,short,or,-0.36827800394817667,-0.07402406049967059,0.1170698273524417,-0.6323069075417637,-0.44909277213422727,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi']",63,10,50,5,5,short,or,-0.34743969257937035,-0.06897844174593326,0.10902106295659877,-0.6327074775760858,-0.45100885022125603,"momentum, rsi (OR)"
"['momentum', 'ma_crossover']",63,14,20,5,3,short,and,-0.47942866453991817,-0.1035482369501255,0.16365195589157222,-0.6327344906206406,-0.5672335161464896,"momentum, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,14,20,5,10,short,or,-0.37106353084082533,-0.0747089865551811,0.1180572554035961,-0.632819950792329,-0.4815204003673623,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,21,20,5,10,short,or,-0.38263674691513017,-0.07758202415402671,0.12254881573067972,-0.6330703702965633,-0.4863481060267698,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",21,14,100,10,5,short,or,-0.4667873438159097,-0.10232495803750152,0.16160521791107704,-0.6331785530205196,-0.5698327064327966,"momentum, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",63,10,100,21,5,short,and,-0.2885152271152207,-0.05675951183223171,0.08963880244574063,-0.6332024779847866,-0.3397064509705918,"momentum, rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,14,100,5,3,short,and,-0.3236768593070287,-0.0649304447763468,0.10243606847708651,-0.6338631083920485,-0.41703859759103334,"rsi, ma_crossover (AND)"
"['rsi', 'ma_crossover']",252,21,50,10,10,short,and,-0.3195529088078053,-0.06191424259365719,0.09766198110818904,-0.6339646389629262,-0.4165714234732716,"rsi, ma_crossover (AND)"
"['momentum', 'ma_crossover']",126,14,10,21,10,short,or,-0.4537403143059935,-0.1002774832590656,0.15814092246543057,-0.634102050852689,-0.5265781710293714,"momentum, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,10,100,5,5,short,and,-0.3224661298598176,-0.06464330755523029,0.10192482548764013,-0.6342253444728166,-0.4162783745960629,"rsi, ma_crossover (AND)"
"['momentum', 'rsi']",21,10,50,5,3,short,and,-0.3435067585702737,-0.06625658179435745,0.10446755384534956,-0.6342311976830776,-0.4370741336056039,"momentum, rsi (AND)"
"['momentum', 'rsi', 'ma_crossover']",63,10,100,10,10,short,or,-0.3238495021098621,-0.0649714235118457,0.10233860920487077,-0.6348671729726166,-0.4348952314097245,"momentum, rsi, ma_crossover (OR)"
"['rsi', 'ma_crossover']",252,10,50,42,10,short,and,-0.31488130281689297,-0.06084812957577879,0.09582406073163485,-0.6349984451837231,-0.3873766556846583,"rsi, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",252,21,10,5,10,short,and,-0.3721201596907272,-0.08526455574202241,0.13417971026425485,-0.6354504386251957,-0.47441665130639254,"momentum, rsi, ma_crossover (AND)"
['rsi'],252,5,50,10,5,short,and,-0.3169936933481131,-0.05961745270956065,0.0937437622277261,-0.6359618100747392,-0.3890269890105815,rsi
"['momentum', 'rsi', 'ma_crossover']",21,5,50,42,10,short,or,-0.40185799763915053,-0.08177788269846298,0.1285623106715918,-0.6360953087360253,-0.5135946717993776,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'ma_crossover']",126,14,10,10,5,short,and,-0.42102762669672744,-0.09108613268849042,0.14315859827889385,-0.6362602999998738,-0.4920259660344519,"momentum, ma_crossover (AND)"
"['momentum', 'rsi']",21,14,50,5,5,short,and,-0.4221336707958683,-0.08546011280413746,0.13428485620822092,-0.636409161965544,-0.5098576345292634,"momentum, rsi (AND)"
"['momentum', 'rsi', 'ma_crossover']",252,5,100,10,10,short,or,-0.3212784951623199,-0.07152388978120106,0.11238173761290451,-0.6364369451873304,-0.43561811494182057,"momentum, rsi, ma_crossover (OR)"
"['momentum', 'rsi', 'ma_crossover']",126,5,20,42,10,short,and,-0.27343443032594295,-0.05429265173836406,0.08529033769460855,-0.6365627479722836,-0.35498591123186374,"momentum, rsi, ma_crossover (AND)"
"['momentum', 'ma_crossover']",21,14,50,10,10,short,and,-0.4656970395601767,-0.09882198855327151,0.15523062488922668,-0.6366139969080931,-0.57630572022489,"momentum, ma_crossover (AND)"
"['momentum', 'rsi', 'ma_crossover']",21,10,50,5,10,short,or,-0.3914005248935022,-0.07913209598950866,0.12427666250134287,-0.6367413993649338,-0.5072907868798371,"momentum, rsi, ma_crossover (OR)"
